scalerank,featurecla,labelrank,sovereignt,sov_a3,adm0_dif,level,type,admin,adm0_a3,geou_dif,geounit,gu_a3,su_dif,subunit,su_a3,brk_diff,name,name_long,brk_a3,brk_name,brk_group,abbrev,postal,formal_en,formal_fr,note_adm0,note_brk,name_sort,name_alt,mapcolor7,mapcolor8,mapcolor9,mapcolor13,pop_est,gdp_md_est,pop_year,lastcensus,gdp_year,economy,income_grp,wikipedia,fips_10,iso_a2,iso_a3,iso_n3,un_a3,wb_a2,wb_a3,woe_id,adm0_a3_is,adm0_a3_us,adm0_a3_un,adm0_a3_wb,continent,region_un,subregion,region_wb,name_len,long_len,abbrev_len,tiny,homepart
0,Admin-0 map subunit,6,Luxembourg,LUX,0,2,Sovereign country,Luxembourg,LUX,0,Luxembourg,LUX,0,Luxembourg,LUX,0,Luxembourg,Luxembourg,LUX,Luxembourg,,Lux.,L,Grand Duchy of Luxembourg,,,,Luxembourg,,1,7,3,7,491775,39370,-99,2011,-99,2. Developed region: nonG7,1. High income: OECD,-99,,LU,LUX,442,442,LU,LUX,-99,LUX,LUX,-99,-99,Europe,Europe,Western Europe,Europe & Central Asia,10,10,4,5,1
0,Admin-0 map subunit,5,Latvia,LVA,0,2,Sovereign country,Latvia,LVA,0,Latvia,LVA,0,Latvia,LVA,0,Latvia,Latvia,LVA,Latvia,,Lat.,LV,Republic of Latvia,,,,Latvia,,4,7,6,13,2231503,38860,-99,2011,-99,2. Developed region: nonG7,3. Upper middle income,-99,,LV,LVA,428,428,LV,LVA,-99,LVA,LVA,-99,-99,Europe,Europe,Northern Europe,Europe & Central Asia,6,6,4,-99,1
0,Admin-0 map subunit,6,Monaco,MCO,0,2,Sovereign country,Monaco,MCO,0,Monaco,MCO,0,Monaco,MCO,0,Monaco,Monaco,MCO,Monaco,,Mco.,MC,Principality of Monaco,,,,Monaco,,1,1,2,12,32965,976.3,-99,2008,-99,2. Developed region: nonG7,2. High income: nonOECD,-99,,MC,MCO,492,492,MC,MCO,-99,MCO,MCO,-99,-99,Europe,Europe,Western Europe,Europe & Central Asia,6,6,4,5,1
0,Admin-0 map subunit,6,Moldova,MDA,0,2,Sovereign country,Moldova,MDA,0,Moldova,MDA,0,Moldova,MDA,0,Moldova,Moldova,MDA,Moldova,,Mda.,MD,Republic of Moldova,,,,Moldova,,3,5,4,12,4320748,10670,-99,2004,-99,6. Developing region,4. Lower middle income,-99,,MD,MDA,498,498,MD,MDA,-99,MDA,MDA,-99,-99,Europe,Europe,Eastern Europe,Europe & Central Asia,7,7,4,-99,1
0,Admin-0 map subunit,6,Macedonia,MKD,0,2,Sovereign country,Macedonia,MKD,0,Macedonia,MKD,0,Macedonia,MKD,0,Macedonia,Macedonia,MKD,Macedonia,,Mkd.,MK,Former Yugoslav Republic of Macedonia,,,,"Macedonia, FYR",,5,3,7,3,2066718,18780,-99,2010,-99,6. Developing region,3. Upper middle income,-99,,MK,MKD,807,807,MK,MKD,-99,MKD,MKD,-99,-99,Europe,Europe,Southern Europe,Europe & Central Asia,9,9,4,-99,1
5,Admin-0 map subunit,5,Malta,MLT,0,2,Sovereign country,Malta,MLT,0,Malta,MLT,0,Malta,MLT,0,Malta,Malta,MLT,Malta,,Malta,M,Republic of Malta,,,,Malta,,1,4,1,8,405165,9962,-99,2005,-99,2. Developed region: nonG7,2. High income: nonOECD,-99,,MT,MLT,470,470,MT,MLT,-99,MLT,MLT,-99,-99,Europe,Europe,Southern Europe,Middle East & North Africa,5,5,5,3,1
0,Admin-0 map subunit,6,Montenegro,MNE,0,2,Sovereign country,Montenegro,MNE,0,Montenegro,MNE,0,Montenegro,MNE,0,Montenegro,Montenegro,MNE,Montenegro,,Mont.,ME,Montenegro,,,,Montenegro,,4,1,4,5,672180,6816,-99,2011,-99,6. Developing region,3. Upper middle income,-99,,ME,MNE,499,499,ME,MNE,-99,MNE,MNE,-99,-99,Europe,Europe,Southern Europe,Europe & Central Asia,10,10,5,-99,1
0,Admin-0 map subunit,5,United Kingdom,GB1,1,3,Geo unit,United Kingdom,GBR,1,Northern Ireland,NIR,0,Northern Ireland,NIR,0,N. Ireland,Northern Ireland,NIR,N. Ireland,,N.Ire.,NI,,,U.K.,,Northern Ireland,,6,6,6,3,1810900,71320,2011,-99,2009,1. Developed region: G7,1. High income: OECD,-99,,-99,-99,-99,-099,-99,-99,-99,-99,GBR,-99,-99,Europe,Europe,Northern Europe,Europe & Central Asia,10,16,6,-99,1
6,Admin-0 map subunit,6,Norway,NOR,0,3,Geo unit,Norway,NOR,1,Jan Mayen,NJM,0,Jan Mayen,NJM,0,Jan Mayen I.,Jan Mayen Island,NJM,Jan Mayen,,J.M.,JM,,,Nor.,,Jan Mayen I.,,5,3,8,12,20,-99,-99,-99,-99,7. Least developed region,5. Low income,-99,,-99,-99,-99,-099,-99,-99,-99,SJM,NOR,-99,-99,Europe,Europe,Northern Europe,Europe & Central Asia,12,16,4,-99,-99
0,Admin-0 map subunit,6,Netherlands,NL1,1,3,Geo core,Netherlands,NLD,1,Netherlands,NLX,0,Netherlands,NLX,0,Netherlands,Netherlands,NLX,Netherlands,,Neth.,NL,Kingdom of the Netherlands,,,,Netherlands,,4,2,2,9,16694866,671150.43211,-99,-99,-99,2. Developed region: nonG7,1. High income: OECD,-99,,-99,-99,-99,-099,-99,-99,-99,NLD,NLD,-99,-99,Europe,Europe,Western Europe,Europe & Central Asia,11,11,5,-99,1
